pos	@NiallOfficial hope you have a nice day tomorrow at MetLife :)
pos	@taylornation13 My #WildestDreams came true when I saw you &amp; @taylorswift13 make magic at MetLife on July 10th!
pos	if your going to MetLife tomorrow.. HAVE FUN
neg	@thehatprincess because it's August 5th and someone threatened to kill harry today at MetLife
neg	@itssabrinagable some acc on twitter which is now suspended claimed tht he'll be killing harry on aug 5 at metlife
pos	I wish I was going to MetLife tonight but I'm not upset about it cause I'm going to Baltimore on Saturday....
neg	@bestdittyvideos ok so someone on Twitter said she was going to kill Harry at my concert on August 5th at MetLife. Her account got suspended
neg	Not Available
pos	To all my ladies going to MetLife tonight  - may you be lucky enough to have something insane happen at your show! Have so much fun! XOXO
pos	@noshoesnation 11th KC show, 6 different states! Would love to get my No Shoes Nation flag signed for my 20th birthday! See you at MetLife!
pos	Okay going to bed now, hope i can sleep this time ! Goodnight xx i'll see what happened at Metlife tomorrow!! Have fun y'all!! X
pos	i wish you was at MetLife:( https://t.co/pmy4uNecTI
pos	me: *pretends MetLife isn't happening tonight or tomorrow night because i'm not there*
pos	Okay given the fact that there was a shooting at pnc on Monday night I'm a lil scared for MetLife everyone be safe
pos	@b_petty14 Thanks for taking the time to sign my hat on sunday. Wish you nothing but the best man! P.S. See you at Metlife this weekend!
pos	I want to stay up to see what happens at metlife tonight but I have to wake up so early for class tomorrow ugh
pos	ok y'all it's actually kind of good i didn't go to metlife bc i just got a call for my internship and i report tomorrow
pos	@hsdelevingne he had death threats in july (I think) but it was for tonight at MetLife.
pos	it's August 5 in MetLife stadium, stay safe Harry, thinking about you the whole night #HarryBeCareful
pos	New || Harry and Liam on stage at Metlife tonight! (August 5) #8 http://t.co/eqeTOivdgr
pos	Not Available
pos	@OT4WWUpdates I posted some videos just now of some of the highlights of MetLife! I will post more tomorrow when I go through everything!
pos	goodnight I'll tweet more pictures tomorrow from MetLife oh by the way I love this boy SO MUCH http://t.co/VqINfrDw4A
pos	I'll upload the rest of my videos from MetLife tomorrow I'm dead.
pos	Panoramas of the crowd/stadium last night at MetLife, August 5th (via insider @tatiana_eze) http://t.co/7vo6yjYxz7
pos	@uanreckless @_Soma_MO Yeah I saw that. It looked looked like he was crying at MetLife and Tuesday on GMA as well...
pos	@Blasian_Kiddd can't wait to see you out there sat night at MetLife big year from you
pos	I couldn't go to MetLife so I'm going to a concert on the beach tomorrow lol #MTVHottest One Direction
pos	if i wake up tomorrow and the boys still didnt tweet about metlife i will personally fly to the set of that video and make it happen myself
pos	@StoryofEleanor_  a few of the pictures I personally took at MetLife on Wednesday. Tried getting you good pics of him http://t.co/oioURLfoQZ
pos	@CLoprestiWFAN Did I just hear Bowles say that the scrimmage at MetLife tomorrow is no longer a scrimmage?
pos	I may haven't been close to Louis at MetLife but he didn't seem unhappy at all
pos	Looking forward to being at MetLife tomorrow for the #Jets Green and White practice/scrimmage
pos	Todd Bowles and players talk about what they're expecting from Saturday night's Green &amp; White practice at MetLife: http://t.co/JsjyJPfouL
pos	@Harry_Styles you are such an amazing person. THANK YOU for making me smile.  See you tomorrow at MetLife!  Please follow? xx 15,657
pos	Remember live look-in tomorrow from MetLife on @nyjets &amp; JetsApp at 710 PM with player intros, individuals and your calls: 855-909-5483.
pos	When I was literally about to jump off the edge at MetLife (ignore the 2nd part lol) http://t.co/u5cHP0RIN5
pos	Slightly obsessed with @coleswindell. Can't wait to see him next sat at metlife! #coleswindell #metlife #kennychesney #pittickets
pos	@happylittlenjh at metlife, they started later. around 8:45 i think. it was after the sun set
pos	Not Available
pos	did jessie almost faint at MetLife too the world may never know
pos	Honestly August 5th is the day reserved for me to be at MetLife with my four boys and my best friends because that's when I'm the happiest
pos	Harry talking to the 9 year old boy/auctioning him off at MetLife - August 5th http://t.co/5fYWLH8x9h
pos	@ItIsWhatItIs__ yea I went to the one at MetLife on August 5th #OTRAMETLIFE
neg	@Harry_Styles still upset you didn't tweet about MetLife on Wednesday :(
pos	@kiIIerwhales well I've got a 16th birthday trip so I was planning on using that for MetLife I can just go to the south but thank you for
pos	Not Available
pos	@BamDavis_ any chance you're gonna be at MetLife when the niners come to jersey n play the Giants in October?
pos	Anyone want to come to Kenny Chesney and Jason Aldean at MetLife on Saturday I have an extra ticket and by extra i mean a plus one wink wink
pos	When you work all day and get an email saying you have won Meet and Greet tickets to @coleswindell for Sat Aug 15 at MetLife #BigRevivalTour
pos	@Smexy1Dboys i just went to metlife! i may go to a philly show too wbu?
pos	Thursday I'm gonna upload footage from MetLife here https://t.co/zsOz0GjJ6P it would be cool if you subscribed too okay that is all
pos	@coleswindell @Welcome2Sandbar @deannakaytv  see you Sat at Metlife, would luv to meet ya it'd be a dream come true #letmeseeyagirl
pos	the point: i have never been happier in my life than i was on aug 5 2015 at metlife
pos	Who's going to Kenny Chesney at MetLife on Saturday?
pos	@NJTRANSIT I'm traveling from Penn Station to MetLife on Saturday. I've never taken the NJ Transit before. Can you help me?
pos	Not Available
pos	@thekellyford are you going to be at Metlife tomorrow? ?
pos	@otra_oh Haha maybe that's what all the commotion was about at MetLife on August 5th
pos	Liam said at MetLife that they were going on a one year break after their 5th album comes out.:/
pos	To anyone going to The Big Revival Tour tomorrow at Metlife: Have fun!! Can't wait to go in a few weeks!
pos	@KerithBurke I was at 3 TS concerts, the 2nd in Philly &amp; both at MetLife. Was in 200's in Philly. Had best spot for the first MetLife show,
pos	Not Available
pos	Not Available
pos	We'll run it back. But it's STH day here in Florham Park. On FRI, we'll be live from MetLife at 6:00 PM. https://t.co/BRymLAiJR9
pos	TICKETS FOR SALE:  for the Jets vs Falcons preseason game this Friday at MetLife. Message me if you're interested
pos	@Harry_Styles Hey Harry! You were amazing August 5th at MetLife! Love you!
pos	It's the Atlanta Falcons (1-0) against the New York Jets (0-1) at 7:30 p.m. on Friday in MetLife stadi... http://t.co/juvQA71td5 #RiseUp
pos	Who's ready for some #GiantsFootball? The G-Men finally return to MetLife this Sat @ 7:30 vs the Jaguars. Get your tix while they last!
pos	I'll be live streaming the sad Giants fans via @AppMeerkat this Saturday night at MetLife after @BBortles5 beats the Giants again. #JAXvsNYG
pos	I can't wait to see the Giants this Saturday at MetLife
pos	Not Available
pos	I have one possibly two extra tickets to see Zac Brown Band tomorrow at MetLife stadium. Dope seats. Who wants to come with me?
pos	im going to metlife tomorrow for a preseason giants game rip me
pos	@RawbCas3 Alright, let me know. Want to see AC/DC Wednesday at MetLife? Can meet you at Secaucus Station and drive over.
pos	Going to the Giants-Panthers game December 20 at MetLife. The Cam Newton jersey returns!
pos	@mcivorRugby up in your neck of the woods next week. Fancy going to ACDC in MetLife on Wednesday? We have a spare tik if you're interested?
pos	*prays one direction come to Metlife on my birthday September 13th for the next tour*
pos	Looks like I am going to see my phins at Gillette on Oct 29th and MetLife on November 29th with #MetLifeTakeover
pos	Oney Thursday and Friday, MetLife for Giants-Jets Saturday. Shaping up to be one hell of a 21st birthday weekend with @zdoginthehouse
neg	REALLY??? why couldn't you have them open Pitt, MetLife, or Boston???? we're fighting https://t.co/vXyhJouaOP
neg	Still bitter that they didn't tweet about MetLife&amp;now Augustana is opening the show tomorrow night. Just keep giving me reasons to be bitter
pos	I remember buying my tickets to rowyso last year the day of my wwa concert at MetLife and now tomorrow is the concert
pos	@zourrysscheese hershey for tmh, on americas got talent, and at metlife last year. i'm seeing them again on tuesday :) you?
pos	@uglyuni my mom already bought tickets and they are in the same section we sat at metlife and they were $35 for both but I want floor seats
pos	Schreier Financial Services in Orange City will offer services through Metlife. See the August 24 edition.
pos	Not Available
pos	Going to MetLife tomorrow but not to see the boys is a weird feeling
pos	It's the first Football Friday of the year. That means two things: no more previews and the march to MetLife is on! http://t.co/2diKeUVN3O
pos	@Racalto_SK ok good to know. Punting at MetLife in December is a task just hope hes up for it.
pos	everyone who sat around me at metlife was so annoying but i didnt let it ruin such an amazing night
pos	what giants or niners fans would wanna go to the sunday night game at Metlife?
pos	Anybody want a ticket for tomorrow Colombia vs Peru at MetLife?
pos	Mendez told me he'd drive me to MetLife on Sunday... My reaction: http://t.co/mUa1e0zrdC
pos	05 Beat it - Michael Jackson - Thriller (25th Anniversary Edition) [HD] http://t.co/A4K2B86PBv
pos	Jay Z joins Instagram with nostalgic tribute to Michael Jackson: Jay Z apparently joined Instagram on Saturday and.. http://t.co/Qj9I4eCvXy
pos	Michael Jackson: Bad 25th Anniversary Edition (Picture Vinyl): This unique picture disc vinyl includes the original 1 http://t.co/fKXhToAAuW
pos	Not Available
pos	18th anniv of Princess Diana's death. I still want to believe she is living on a private island away from the public. With Michael Jackson.
pos	@oridaganjazz The 1st time I heard Michael Jackson sing was in Honolulu, Hawaii @ a restaurant on radio. It was A.B.C. I was 13. I loved it!
pos	Michael Jackson' appeared on Saturday 29 at the 9th place in the Top20 of Miami's Trends: http://t.co/dXN2FWgUhb #trndnl
pos	Are you old enough to remember Michael Jackson attending the Grammys with Brooke Shields and Webster sat on his lap during the show?
neg	@etbowser do u enjoy his 2nd rate Michael Jackson bit? Honest ques. Like the can't feel face song but god it's so obvious they want MJ 2.0
pos	The Weeknd is the closest thing we may get to Michael Jackson for a long time...especially since he damn near mimics everything
pos	All of you people who're saying The Weekend is the next Michael Jackson, Go to sleep, you got school tomorrow.
neg	Here I am saying Kanye isn't a bad guy when these people just gave you a fucking award that Michael Jackson got c'mon bro
pos	@MariahCarey may he R.I.P. Happy Birthday Michael Jackson . :)
neg	Not Available
pos	I just may be actually done with this award show.. Unless they get Michael Jackson on hologram.
neg	@NICKIMINAJ today you try to destroy a Sir Mix-a-Lot hit - tomorrow Michael Jackson? WRITE YOUR OWN DAMN HOOKS!
pos	VIRGO OF THE DAY- We wished our fellow Virgo Captain Michael Jackson a Happy Birthday on the 29th now it's time... http://t.co/fF7I7D7ItV
pos	@juliaanapp you may say oh it is August 29 Liam from One Direction's birthday but no it's also Michael Jackson birthday
pos	Michael Jackson was the man, I remember watching the Thriller &amp; Smooth Criminal music video for the 1st time &amp; it was lit
pos	ALDUB RADIO MaAlden Monday NP: I Just Can't Stop Loving You by Michael Jackson! This with Spanish and French versions! #ALDUBTheREVELATION
pos	#NP Michael Jackson - Human Nature on #BrunchInTheCiti w/ @OsKwame  #tunein  5th of 7 tracks from the Thriller album http://t.co/pDIlytllfb
pos	Not Available
pos	Happy 28th anniversary to the album that generated 5 #1's just like katy's teenage dream a.k.a. Bad (Michael Jackson)
pos	Today is the 28th Anniversary of Michael Jackson releasing the "Bad" album, what's your favorite song from it?
pos	Remember when Michael Jackson beat everyone at school on command and conquer tiberian sun? A great day
pos	The Weeknd may be Michael Jackson reincarnated... I'm just saying there are a lot of similarities musically #butthatsnoneofmybusiness
pos	@OU_Football Eric, I heard your love for Michael Jackson. I got to see him in concert from the 4th row - his sweat hit me when he spun.
